Altitude,Pressure,TempKelvin
573.3547,4.505600000e-7,171.238
571.6597,4.644620000e-7,171.92
569.9649,4.788630000e-7,171.261
568.2704,4.937150000e-7,171.384
566.5761,5.091330000e-7,170.39
564.8821,5.250070000e-7,170.82
563.1883,5.413600000e-7,171.145
561.4948,5.581520000e-7,171.995
559.8016,5.753810000e-7,172.971
558.1086,5.930160000e-7,174.328
556.4159,6.111320000e-7,175.044
554.7235,6.298130000e-7,175.103
553.0313,6.490650000e-7,175.257
551.3394,6.689220000e-7,175.286
549.6478,6.893240000e-7,175.97
547.9565,7.103600000e-7,176.032
546.2654,7.320060000e-7,176.443
544.5746,7.544350000e-7,175.667
542.8841,7.777010000e-7,174.736
541.1938,8.016500000e-7,175.132
539.5039,8.263350000e-7,175.308
537.8142,8.517590000e-7,175.601
536.1249,8.778620000e-7,176.443
534.4358,9.047030000e-7,177.002
532.747,9.326040000e-7,175.682
531.0585,9.617030000e-7,173.871
529.3703,9.917840000e-7,173.606
527.6825,1.022820000e-6,173.694
525.9949,1.054940000e-6,173.271
524.3076,1.088020000e-6,173.664
522.6207,1.122140000e-6,173.793
520.9341,1.157270000e-6,174.257
519.2478,1.193400000e-6,174.858
517.5618,1.230980000e-6,173.585
515.8761,1.270080000e-6,172.265
514.1908,1.311700000e-6,167.293
512.5058,1.354920000e-6,166.557
510.8212,1.399370000e-6,167.419
509.1369,1.445070000e-6,168.338
507.453,1.492240000e-6,168.514
505.7694,1.541120000e-6,168.113
504.0861,1.593220000e-6,163.209
502.4033,1.649380000e-6,156.873
500.7208,1.708330000e-6,154.925
499.0386,1.768950000e-6,156.134
497.3569,1.831590000e-6,156.603
495.6756,1.897500000e-6,154.294
493.9947,1.966910000e-6,152.024
492.3142,2.038050000e-6,153.817
490.7128,2.108140000e-6,154.047
489.0331,2.185110000e-6,152.669
487.3539,2.264640000e-6,153.279
485.6751,2.347100000e-6,153.338
483.9967,2.432260000e-6,153.975
482.3188,2.520420000e-6,154.261
480.6413,2.611210000e-6,155.329
478.9644,2.704800000e-6,156.195
477.2879,2.801760000e-6,156.298
475.6119,2.902580000e-6,155.853
473.9364,3.006440000e-6,156.845
472.2614,3.113340000e-6,157.908
470.5869,3.223410000e-6,158.91
468.9129,3.337000000e-6,159.548
467.2395,3.455850000e-6,158.036
465.5666,3.578950000e-6,158.138
463.8943,3.705740000e-6,159.091
462.2225,3.837280000e-6,158.915
460.5513,3.973670000e-6,158.839
458.8808,4.114880000e-6,158.976
457.2108,4.260620000e-6,159.614
455.5414,4.410020000e-6,161.278
453.8726,4.563230000e-6,162.86
452.2045,4.721360000e-6,163.368
450.537,4.886160000e-6,162.349
448.8702,5.058500000e-6,160.83
447.2041,5.237790000e-6,160.191
445.5387,5.424560000e-6,159.366
443.8739,5.616220000e-6,160.889
442.21,5.815740000e-6,160.156
440.5467,6.021020000e-6,161.26
438.8842,6.232440000e-6,162.175
437.2225,6.449000000e-6,163.935
435.5617,6.671270000e-6,165.337
433.9016,6.900730000e-6,165.755
432.2423,7.136790000e-6,166.743
430.5839,7.379700000e-6,167.651
428.9263,7.629180000e-6,168.86
427.2696,7.886320000e-6,169.439
425.6138,8.152170000e-6,169.518
423.9589,8.428380000e-6,168.773
422.3049,8.718530000e-6,166.292
420.652,9.017710000e-6,166.888
419,9.326230000e-6,167.464
417.349,9.644510000e-6,167.942
415.699,9.977980000e-6,165.918
414.0501,0.000010322,166.612
412.4023,0.000010674,167.946
410.7557,0.000011038,168.5
409.1102,0.000011414,168.753
407.4658,0.0000118,169.778
405.8227,0.000012196,171.068
404.2578,0.000012584,172.176
402.617,0.000013007,171.077
400.9776,0.000013446,170.346
399.3395,0.0000139,170.401
397.7028,0.000014374,168.885
396.0675,0.000014864,168.992
394.4336,0.000015367,169.901
392.8012,0.000015886,170.746
391.1703,0.00001642,171.1
389.5409,0.000016968,172.489
387.9132,0.000017531,173.62
386.287,0.00001811,174.577
384.6626,0.000018706,174.859
383.0398,0.000019321,175.123
381.4187,0.000019957,174.947
379.7994,0.000020613,175.069
378.1819,0.000021291,175.16
376.5663,0.000021987,176.158
374.9527,0.000022702,176.85
373.341,0.000023434,178.599
371.7312,0.000024189,178.531
370.1236,0.000024966,178.857
368.518,0.000025767,179.29
366.9145,0.000026588,180.412
365.3133,0.000027434,180.398
363.7143,0.000028317,178.499
362.1176,0.000029229,178.266
360.5233,0.000030167,178.925
358.9314,0.000031128,179.983
357.3421,0.000032108,182.127
355.7553,0.000033126,180.762
354.1711,0.000034177,180.353
352.5895,0.000035259,180.814
351.0108,0.000036369,181.612
349.4348,0.000037513,181.721
